trial,mismatch,method,target,assumed_relative_error,true_relative_error,residual_gap,clipped
3220,identity,ejar_correct_map,wide_2link,0.01094794825474617,0.01094794825474617,0.0,0
3220,identity,ejar_assumed_map,wide_2link,0.01094794825474617,0.01094794825474617,0.0,0
3221,rotate_30,raw_joint,snake_6link,1.6038353452999292,1.6038353452999292,0.0,0
3221,rotate_30,ejar_correct_map,snake_6link,0.020561253414337458,0.020561253414337458,0.0,0
3221,rotate_30,ejar_assumed_map,snake_6link,0.01501470869136499,0.5249587509659527,0.01498282441935122,0
3222,scale_x2,raw_joint,redundant_4link,1.0662730386399741,1.0662730386399741,0.0,0
3222,scale_x2,ejar_correct_map,redundant_4link,0.1230968952417519,0.1230968952417519,0.0,1
3222,scale_x2,ejar_assumed_map,redundant_4link,0.5835619621969328,0.22220300096209683,0.04931947251845166,1
3223,swap_axes,raw_joint,long_2link,2.7742789331651316,2.7742789331651316,0.0,0
3223,swap_axes,ejar_correct_map,long_2link,0.0024230193974721015,0.0024230193974721015,0.0,0
3223,swap_axes,ejar_assumed_map,long_2link,0.5197266523790329,1.0909531284489062,0.043306990536237155,1
3224,drop_y,raw_joint,needle_5link,1.3103991384524873,1.3103991384524873,0.0,0
3224,drop_y,ejar_correct_map,needle_5link,0.025726943659438395,0.025726943659438395,0.0,1
3224,drop_y,ejar_assumed_map,needle_5link,0.02402035519017933,0.13100145765703275,0.0024885345394443847,0
3225,identity,raw_joint,heavy_3link,1.1255603867652162,1.1255603867652162,0.0,1
3225,identity,ejar_correct_map,heavy_3link,0.8349007817838098,0.8349007817838098,0.0,1
3225,identity,ejar_assumed_map,heavy_3link,0.8349007817838098,0.8349007817838098,0.0,1
3226,rotate_30,raw_joint,short_2link,0.9942351016661245,0.9942351016661245,0.0,0
3226,rotate_30,ejar_correct_map,short_2link,0.5724913105450411,0.5724913105450411,0.0,1
3226,rotate_30,ejar_assumed_map,short_2link,0.614278252566674,0.6933318215770383,0.004643220145158368,1
3227,scale_x2,raw_joint,soft_5link,3.000433586781415,3.000433586781415,0.0,0
3227,scale_x2,ejar_correct_map,soft_5link,0.01227258456628473,0.01227258456628473,0.0,0
3227,scale_x2,ejar_assumed_map,soft_5link,0.011890644591565419,0.9610611739107293,0.017468104023495613,0
3228,swap_axes,raw_joint,asym_3link,1.1324750861744706,1.1324750861744706,0.0,0
3228,swap_axes,ejar_correct_map,asym_3link,0.8458115295405113,0.8458115295405113,0.0,1
3228,swap_axes,ejar_assumed_map,asym_3link,0.8346380555886554,1.0364221102633175,0.008862130656633285,1
3229,drop_y,raw_joint,large_6link,1.2054540871311898,1.2054540871311898,0.0,1
3229,drop_y,ejar_correct_map,large_6link,0.0017798624718980075,0.0017798624718980075,0.0,0
3229,drop_y,ejar_assumed_map,large_6link,0.003943946258985183,0.9398359456477356,0.02961627867035016,0
3230,identity,raw_joint,long_4link,0.3449107061364051,0.3449107061364051,0.0,0
3230,identity,ejar_correct_map,long_4link,0.0022876402833870695,0.0022876402833870695,0.0,0
3230,identity,ejar_assumed_map,long_4link,0.0022876402833870695,0.0022876402833870695,0.0,0
3231,rotate_30,raw_joint,wide_2link,1.4828211486190397,1.4828211486190397,0.0,0
3231,rotate_30,ejar_correct_map,wide_2link,0.9395245518858841,0.9395245518858841,0.0,1
3231,rotate_30,ejar_assumed_map,wide_2link,0.9148706715013462,0.9528403502663866,0.0016016868877481785,1
3232,scale_x2,raw_joint,snake_6link,1.389185106784821,1.389185106784821,0.0,0
3232,scale_x2,ejar_correct_map,snake_6link,0.00952395201981572,0.00952395201981572,0.0,0
3232,scale_x2,ejar_assumed_map,snake_6link,0.007207350655986327,0.994759065615318,0.024858580442022157,0
3233,swap_axes,raw_joint,redundant_4link,1.2539974095471886,1.2539974095471886,0.0,0
3233,swap_axes,ejar_correct_map,redundant_4link,0.003713195693320584,0.003713195693320584,0.0,0
3233,swap_axes,ejar_assumed_map,redundant_4link,0.0025511470722022565,1.9864776167891833,0.07618643631386142,0
3234,drop_y,raw_joint,long_2link,2.1570163983172796,2.1570163983172796,0.0,0
3234,drop_y,ejar_correct_map,long_2link,0.004410449863960576,0.004410449863960576,0.0,0
3234,drop_y,ejar_assumed_map,long_2link,0.0038998808679162928,0.1270213893372318,0.006417801625377889,0
3235,identity,raw_joint,needle_5link,0.8569163209066021,0.8569163209066021,0.0,1
3235,identity,ejar_correct_map,needle_5link,0.008357694501606156,0.008357694501606156,0.0,0
3235,identity,ejar_assumed_map,needle_5link,0.008357694501606156,0.008357694501606156,0.0,0
3236,rotate_30,raw_joint,heavy_3link,0.9120626907337129,0.9120626907337129,0.0,0
3236,rotate_30,ejar_correct_map,heavy_3link,0.00776460934660874,0.00776460934660874,0.0,0
3236,rotate_30,ejar_assumed_map,heavy_3link,0.010980013309035067,0.5119849468774761,0.014125198870542501,0
3237,scale_x2,raw_joint,short_2link,1.03305087400266,1.03305087400266,0.0,0
3237,scale_x2,ejar_correct_map,short_2link,0.8830570034613009,0.8830570034613009,0.0,1
3237,scale_x2,ejar_assumed_map,short_2link,0.9379702373671228,0.9032479281398614,0.030592101982867527,1
3238,swap_axes,raw_joint,soft_5link,0.48126823506271765,0.48126823506271765,0.0,0
3238,swap_axes,ejar_correct_map,soft_5link,0.010971620559885003,0.010971620559885003,0.0,0
3238,swap_axes,ejar_assumed_map,soft_5link,0.013888808389527807,0.86378022431541,0.01956010859836276,0
3239,drop_y,raw_joint,asym_3link,0.4386541057604698,0.4386541057604698,0.0,0
3239,drop_y,ejar_correct_map,asym_3link,0.3738084365971885,0.3738084365971885,0.0,1
3239,drop_y,ejar_assumed_map,asym_3link,0.0050854750928863825,0.6720535425441904,0.050825128107522856,0
3240,identity,raw_joint,large_6link,0.9853914949196476,0.9853914949196476,0.0,1
3240,identity,ejar_correct_map,large_6link,0.949590031454212,0.949590031454212,0.0,1
3240,identity,ejar_assumed_map,large_6link,0.949590031454212,0.949590031454212,0.0,1
3241,rotate_30,raw_joint,long_4link,0.7010503538990847,0.7010503538990847,0.0,0
3241,rotate_30,ejar_correct_map,long_4link,0.004446196627967378,0.004446196627967378,0.0,0
3241,rotate_30,ejar_assumed_map,long_4link,0.005660416793433439,0.5154271347902979,0.009326556372150215,0
3242,scale_x2,raw_joint,wide_2link,0.46553449421990944,0.46553449421990944,0.0,0
3242,scale_x2,ejar_correct_map,wide_2link,0.4572773339209556,0.4572773339209556,0.0,1
3242,scale_x2,ejar_assumed_map,wide_2link,0.7369151793536446,0.4737883058729961,0.07380170450999135,1
3243,swap_axes,raw_joint,snake_6link,1.248034485641255,1.248034485641255,0.0,0
3243,swap_axes,ejar_correct_map,snake_6link,0.6764536421428403,0.6764536421428403,0.0,1
3243,swap_axes,ejar_assumed_map,snake_6link,0.3975755842619506,1.2831320441575493,0.04157092530652372,1
3244,drop_y,raw_joint,redundant_4link,1.447939198873129,1.447939198873129,0.0,1
3244,drop_y,ejar_correct_map,redundant_4link,0.2566200928864357,0.2566200928864357,0.0,1
3244,drop_y,ejar_assumed_map,redundant_4link,0.2370909952151401,0.43986535576389163,0.017280483485443244,1
3245,identity,raw_joint,long_2link,1.6192478619293684,1.6192478619293684,0.0,0
3245,identity,ejar_correct_map,long_2link,0.011871040563816234,0.011871040563816234,0.0,0
3245,identity,ejar_assumed_map,long_2link,0.011871040563816234,0.011871040563816234,0.0,0
3246,rotate_30,raw_joint,needle_5link,1.4741651909965858,1.4741651909965858,0.0,0
3246,rotate_30,ejar_correct_map,needle_5link,0.24174132143698132,0.24174132143698132,0.0,1
3246,rotate_30,ejar_assumed_map,needle_5link,0.14495118008987412,0.5039711999309208,0.017867714747906042,1
3247,scale_x2,raw_joint,heavy_3link,1.8051254289633432,1.8051254289633432,0.0,0
3247,scale_x2,ejar_correct_map,heavy_3link,0.302626355318418,0.302626355318418,0.0,1
3247,scale_x2,ejar_assumed_map,heavy_3link,0.5065402106023796,0.5836948117229876,0.0010410253657523426,1
3248,swap_axes,raw_joint,short_2link,1.2580468284480257,1.2580468284480257,0.0,0
3248,swap_axes,ejar_correct_map,short_2link,0.9195608080905235,0.9195608080905235,0.0,1
3248,swap_axes,ejar_assumed_map,short_2link,0.8893738700212042,1.063027766267967,0.020530893500708358,1
3249,drop_y,raw_joint,soft_5link,1.88421663408544,1.88421663408544,0.0,0
3249,drop_y,ejar_correct_map,soft_5link,0.03626523694737139,0.03626523694737139,0.0,1
3249,drop_y,ejar_assumed_map,soft_5link,0.014968114707396188,0.40719262764835895,0.011331842761968443,0
3250,identity,raw_joint,asym_3link,0.6094227345953497,0.6094227345953497,0.0,0
3250,identity,ejar_correct_map,asym_3link,0.02453167971418577,0.02453167971418577,0.0,1
3250,identity,ejar_assumed_map,asym_3link,0.02453167971418577,0.02453167971418577,0.0,1
3251,rotate_30,raw_joint,large_6link,3.1688175056981,3.1688175056981,0.0,0
3251,rotate_30,ejar_correct_map,large_6link,0.006422043402497154,0.006422043402497154,0.0,0
3251,rotate_30,ejar_assumed_map,large_6link,0.0038744016082898646,0.519893678303486,0.009008510556615742,0
3252,scale_x2,raw_joint,long_4link,0.8907085232421033,0.8907085232421033,0.0,0
3252,scale_x2,ejar_correct_map,long_4link,0.0026141552866775887,0.0026141552866775887,0.0,0
3252,scale_x2,ejar_assumed_map,long_4link,0.0027041840557654882,0.99421865315881,0.041173415918539756,0
3253,swap_axes,raw_joint,wide_2link,1.2357571515115002,1.2357571515115002,0.0,1
3253,swap_axes,ejar_correct_map,wide_2link,0.5481825569265145,0.5481825569265145,0.0,1
3253,swap_axes,ejar_assumed_map,wide_2link,0.5970634375090208,1.3684750226859166,0.04433518859574645,1
3254,drop_y,raw_joint,snake_6link,1.079800038113779,1.079800038113779,0.0,0
3254,drop_y,ejar_correct_map,snake_6link,0.002933734085909117,0.002933734085909117,0.0,0
3254,drop_y,ejar_assumed_map,snake_6link,0.006002139779105771,0.9352395237225866,0.057080937052892494,0
3255,identity,raw_joint,redundant_4link,3.8577437645223442,3.8577437645223442,0.0,1
3255,identity,ejar_correct_map,redundant_4link,0.8978178443783796,0.8978178443783796,0.0,1
3255,identity,ejar_assumed_map,redundant_4link,0.8978178443783796,0.8978178443783796,0.0,1
3256,rotate_30,raw_joint,long_2link,3.1904503984823607,3.1904503984823607,0.0,0
3256,rotate_30,ejar_correct_map,long_2link,0.0009196773561145608,0.0009196773561145608,0.0,0
3256,rotate_30,ejar_assumed_map,long_2link,0.007406549508091449,0.5105327740389073,0.020631283329710058,0
3257,scale_x2,raw_joint,needle_5link,0.4085406298673789,0.4085406298673789,0.0,0
3257,scale_x2,ejar_correct_map,needle_5link,0.0040094197250994945,0.0040094197250994945,0.0,0
3257,scale_x2,ejar_assumed_map,needle_5link,0.0028492137437354068,0.779294699675709,0.03420259129657105,0
3258,swap_axes,raw_joint,heavy_3link,0.8536922896752669,0.8536922896752669,0.0,0
3258,swap_axes,ejar_correct_map,heavy_3link,0.007728425737157903,0.007728425737157903,0.0,0
3258,swap_axes,ejar_assumed_map,heavy_3link,0.002677700860996282,1.5885932527603823,0.02233814987171901,0
3259,drop_y,raw_joint,short_2link,1.1335163433512156,1.1335163433512156,0.0,0
3259,drop_y,ejar_correct_map,short_2link,0.0018301795192345387,0.0018301795192345387,0.0,0
3259,drop_y,ejar_assumed_map,short_2link,0.01559407881578758,0.8773353864197222,0.013709551895091635,0
3260,identity,raw_joint,soft_5link,0.5743712069556711,0.5743712069556711,0.0,0
3260,identity,ejar_correct_map,soft_5link,0.0025121066562475486,0.0025121066562475486,0.0,0
3260,identity,ejar_assumed_map,soft_5link,0.0025121066562475486,0.0025121066562475486,0.0,0
3261,rotate_30,raw_joint,asym_3link,1.7324901212552242,1.7324901212552242,0.0,0
3261,rotate_30,ejar_correct_map,asym_3link,0.4704159702233379,0.4704159702233379,0.0,1
3261,rotate_30,ejar_assumed_map,asym_3link,0.43247539084771275,0.5852581469636282,0.00989413370814531,1
3262,scale_x2,raw_joint,large_6link,1.012459053123854,1.012459053123854,0.0,0
3262,scale_x2,ejar_correct_map,large_6link,0.0038276206349346894,0.0038276206349346894,0.0,0
3262,scale_x2,ejar_assumed_map,large_6link,0.001897406329271797,0.5951323652247789,0.015703209995831236,0
3263,swap_axes,raw_joint,long_4link,1.104081664133888,1.104081664133888,0.0,0
3263,swap_axes,ejar_correct_map,long_4link,0.40568514548621615,0.40568514548621615,0.0,1
3263,swap_axes,ejar_assumed_map,long_4link,0.4733558306199632,0.5864568912726537,0.00652094603059546,1
3264,drop_y,raw_joint,wide_2link,0.9948609193721227,0.9948609193721227,0.0,0
3264,drop_y,ejar_correct_map,wide_2link,0.733685475006892,0.733685475006892,0.0,1
3264,drop_y,ejar_assumed_map,wide_2link,0.01504413238210152,0.9169038337847064,0.09596580481262318,0
3265,identity,raw_joint,snake_6link,2.0192499087938462,2.0192499087938462,0.0,0
3265,identity,ejar_correct_map,snake_6link,0.16551767092701414,0.16551767092701414,0.0,1
3265,identity,ejar_assumed_map,snake_6link,0.16551767092701414,0.16551767092701414,0.0,1
3266,rotate_30,raw_joint,redundant_4link,0.21438592853139954,0.21438592853139954,0.0,0
3266,rotate_30,ejar_correct_map,redundant_4link,0.016324129817215798,0.016324129817215798,0.0,0
3266,rotate_30,ejar_assumed_map,redundant_4link,0.5445252555054488,0.6299701116944039,0.003308034068208055,1
3267,scale_x2,raw_joint,long_2link,2.5941761045758858,2.5941761045758858,0.0,1
3267,scale_x2,ejar_correct_map,long_2link,0.007540409112786596,0.007540409112786596,0.0,0
3267,scale_x2,ejar_assumed_map,long_2link,0.007306266280769988,0.3254528524195437,0.009426453585200887,0
3268,swap_axes,raw_joint,needle_5link,1.492982179461406,1.492982179461406,0.0,0
3268,swap_axes,ejar_correct_map,needle_5link,0.005698869554142501,0.005698869554142501,0.0,0
3268,swap_axes,ejar_assumed_map,needle_5link,0.004237445660944047,1.989674431287363,0.015928924298026968,0
3269,drop_y,raw_joint,heavy_3link,3.8953918144075,3.8953918144075,0.0,0
3269,drop_y,ejar_correct_map,heavy_3link,0.017804976288327157,0.017804976288327157,0.0,0
3269,drop_y,ejar_assumed_map,heavy_3link,0.0008703836683638838,0.9075216671615665,0.004153876889068057,0
3270,identity,raw_joint,short_2link,1.0276248740334337,1.0276248740334337,0.0,0
3270,identity,ejar_correct_map,short_2link,0.9455305372738154,0.9455305372738154,0.0,1
3270,identity,ejar_assumed_map,short_2link,0.9455305372738154,0.9455305372738154,0.0,1
3271,rotate_30,raw_joint,soft_5link,2.1336858066858975,2.1336858066858975,0.0,0
3271,rotate_30,ejar_correct_map,soft_5link,0.5616937682302514,0.5616937682302514,0.0,1
3271,rotate_30,ejar_assumed_map,soft_5link,0.6404023787834597,0.7112304890706734,0.004453865955142376,1
3272,scale_x2,raw_joint,asym_3link,0.3263174691876438,0.3263174691876438,0.0,0
3272,scale_x2,ejar_correct_map,asym_3link,0.012766334862930663,0.012766334862930663,0.0,0
3272,scale_x2,ejar_assumed_map,asym_3link,0.015605339648110318,0.39171732450964036,0.005721529061221023,0
3273,swap_axes,raw_joint,large_6link,0.9745488888099056,0.9745488888099056,0.0,0
3273,swap_axes,ejar_correct_map,large_6link,0.008618780118149916,0.008618780118149916,0.0,0
3273,swap_axes,ejar_assumed_map,large_6link,0.008542300824636008,1.971704930985923,0.05874538717116418,0
3274,drop_y,raw_joint,long_4link,2.3708491598692674,2.3708491598692674,0.0,0
3274,drop_y,ejar_correct_map,long_4link,0.06738894654173666,0.06738894654173666,0.0,1
3274,drop_y,ejar_assumed_map,long_4link,0.0021257405584899016,0.5547952219614157,0.031643235747031574,0
3275,identity,raw_joint,wide_2link,1.1383538027350604,1.1383538027350604,0.0,0
3275,identity,ejar_correct_map,wide_2link,0.005609735048955608,0.005609735048955608,0.0,0
3275,identity,ejar_assumed_map,wide_2link,0.005609735048955608,0.005609735048955608,0.0,0
3276,rotate_30,raw_joint,snake_6link,0.7872838235382796,0.7872838235382796,0.0,0
3276,rotate_30,ejar_correct_map,snake_6link,0.036258993579350016,0.036258993579350016,0.0,0
3276,rotate_30,ejar_assumed_map,snake_6link,0.05141169136340817,0.4918056978603365,0.0055164315303953175,0
3277,scale_x2,raw_joint,redundant_4link,0.7686762134231914,0.7686762134231914,0.0,0
3277,scale_x2,ejar_correct_map,redundant_4link,0.008705981026117296,0.008705981026117296,0.0,0
3277,scale_x2,ejar_assumed_map,redundant_4link,0.5674431281691688,0.4978589654157822,0.018472093875342845,1
3278,swap_axes,raw_joint,long_2link,0.19228813768032832,0.19228813768032832,0.0,0
3278,swap_axes,ejar_correct_map,long_2link,0.009018631717604881,0.009018631717604881,0.0,0
3278,swap_axes,ejar_assumed_map,long_2link,0.013689897989811803,0.26824370599817626,0.001752163073848153,0
3279,drop_y,raw_joint,needle_5link,2.266925388724764,2.266925388724764,0.0,1
3279,drop_y,ejar_correct_map,needle_5link,0.0020461424988535513,0.0020461424988535513,0.0,0
3279,drop_y,ejar_assumed_map,needle_5link,0.0030715249989064983,0.2747907509519532,0.005149511314023795,0
3280,identity,raw_joint,heavy_3link,0.5883759124292225,0.5883759124292225,0.0,0
3280,identity,ejar_correct_map,heavy_3link,0.27246388142099237,0.27246388142099237,0.0,1
3280,identity,ejar_assumed_map,heavy_3link,0.27246388142099237,0.27246388142099237,0.0,1
3281,rotate_30,raw_joint,short_2link,1.131807581926319,1.131807581926319,0.0,0
3281,rotate_30,ejar_correct_map,short_2link,0.8987159129963466,0.8987159129963466,0.0,1
3281,rotate_30,ejar_assumed_map,short_2link,0.8647957341195218,0.891492060394045,0.002131593502911089,1
3282,scale_x2,raw_joint,soft_5link,0.6217471021917467,0.6217471021917467,0.0,0
3282,scale_x2,ejar_correct_map,soft_5link,0.5463881800306262,0.5463881800306262,0.0,1
3282,scale_x2,ejar_assumed_map,soft_5link,0.12431007905251079,0.39668292389782583,0.031385393086190365,1
3283,swap_axes,raw_joint,asym_3link,2.362342907822426,2.362342907822426,0.0,0
3283,swap_axes,ejar_correct_map,asym_3link,0.011966844610465547,0.011966844610465547,0.0,0
3283,swap_axes,ejar_assumed_map,asym_3link,0.010960407889543416,1.9898405833871833,0.03460680196157505,0
3284,drop_y,raw_joint,large_6link,0.5193259321808802,0.5193259321808802,0.0,0
3284,drop_y,ejar_correct_map,large_6link,0.000955345938053502,0.000955345938053502,0.0,0
3284,drop_y,ejar_assumed_map,large_6link,0.00427078812190723,0.8686727964630135,0.046455916998228056,0
3285,identity,raw_joint,long_4link,3.04519297467278,3.04519297467278,0.0,1
3285,identity,ejar_correct_map,long_4link,0.9358193167070485,0.9358193167070485,0.0,1
3285,identity,ejar_assumed_map,long_4link,0.9358193167070485,0.9358193167070485,0.0,1
3286,rotate_30,raw_joint,wide_2link,1.4511393539806832,1.4511393539806832,0.0,0
3286,rotate_30,ejar_correct_map,wide_2link,0.560504180322127,0.560504180322127,0.0,1
3286,rotate_30,ejar_assumed_map,wide_2link,0.5675196682147661,0.6635974380351833,0.004009362620845194,1
3287,scale_x2,raw_joint,snake_6link,0.9032699154714778,0.9032699154714778,0.0,0
3287,scale_x2,ejar_correct_map,snake_6link,0.01744528870830158,0.01744528870830158,0.0,0
3287,scale_x2,ejar_assumed_map,snake_6link,0.017990737479089792,0.36053261128892683,0.006126913807278718,0
3288,swap_axes,raw_joint,redundant_4link,4.042698694927406,4.042698694927406,0.0,0
3288,swap_axes,ejar_correct_map,redundant_4link,0.0039866777885201364,0.0039866777885201364,0.0,0
3288,swap_axes,ejar_assumed_map,redundant_4link,0.0007772273600027071,0.5596381997107244,0.001946128766256591,0
3289,drop_y,raw_joint,long_2link,1.0075689798879257,1.0075689798879257,0.0,0
