trial,scenario,method,relative_effect_error,absolute_error,effect_cosine,clipped
864,same_limits_diff_geometry,normalized_copy,0.8746538994543105,0.046737667259336035,0.6437082729231368,0
864,same_limits_diff_geometry,ejar_absolute,0.6150344036049942,0.03286474035806431,0.9996317096669254,1
865,matched_morphology,normalized_copy,0.0,0.0,0.999999794280397,0
865,matched_morphology,ejar_absolute,0.0008421413022205004,5.871473300204788e-05,0.9999996280609299,0
866,random_map,normalized_copy,1.0864280469917729,0.07945223861491979,0.30006454039920294,0
866,random_map,ejar_absolute,0.46594233629418513,0.034075115960550253,0.9022571082425533,0
867,zero_effect,normalized_copy,0.0,0.0,0.0,0
867,zero_effect,ejar_absolute,0.0,0.0,0.0,0
868,same_geometry_diff_limits,normalized_copy,1.3913741161285205,0.026326065149085774,-0.6790834605121663,0
868,same_geometry_diff_limits,ejar_absolute,0.010090730795141504,0.00019092581444158722,0.9999693917495875,0
869,same_limits_diff_geometry,normalized_copy,1.7131871072676617,0.09189564654135327,-0.3266279450484188,0
869,same_limits_diff_geometry,ejar_absolute,0.959008605102432,0.05144138397420268,0.6375154878973938,1
870,matched_morphology,normalized_copy,0.0,0.0,0.9999995740216745,0
870,matched_morphology,ejar_absolute,0.00398989887922858,0.0001933161131388557,0.999993980086677,0
871,random_map,normalized_copy,2.45387541458984,0.1187292417847899,-0.6306619502340518,0
871,random_map,ejar_absolute,1.188924817111006,0.05752539074943395,-0.8466683346763909,0
872,zero_effect,normalized_copy,0.0,0.0,0.0,0
872,zero_effect,ejar_absolute,0.0,0.0,0.0,0
873,same_geometry_diff_limits,normalized_copy,1.436444494481408,0.03555374993940512,-0.7899223296707087,0
873,same_geometry_diff_limits,ejar_absolute,0.008188057077872384,0.00020266438066675945,0.9999689451624858,0
874,same_limits_diff_geometry,normalized_copy,1.812227310844855,0.08615972240681137,-0.519314525862711,0
874,same_limits_diff_geometry,ejar_absolute,0.6743940582883455,0.03206308861322599,0.9994701368468033,1
875,matched_morphology,normalized_copy,0.0,0.0,0.9999962486057945,0
875,matched_morphology,ejar_absolute,0.013968445723729713,0.00022806095836562477,0.9999599608589682,0
876,random_map,normalized_copy,0.5599491125360176,0.015343078900694893,0.8996038382670077,0
876,random_map,ejar_absolute,1.3889220977154773,0.03805763926591898,-0.8284736546045597,0
877,zero_effect,normalized_copy,0.0,0.0,0.0,0
877,zero_effect,ejar_absolute,0.0,0.0,0.0,0
878,same_geometry_diff_limits,normalized_copy,1.1962259204893781,0.15513728783286101,-0.059171626665303866,0
878,same_geometry_diff_limits,ejar_absolute,0.9877123140648648,0.1280953764155646,0.9717426834114826,1
879,same_limits_diff_geometry,normalized_copy,0.21495806181967023,0.015968617716935862,0.9767881922673514,0
879,same_limits_diff_geometry,ejar_absolute,0.4373500837791458,0.03248948300528441,0.9992886776022051,1
880,matched_morphology,normalized_copy,0.0,0.0,0.99999988628658,0
880,matched_morphology,ejar_absolute,0.0033048855419403945,0.00030992066999494065,0.9999945827848409,0
881,random_map,normalized_copy,1.4180421518607065,0.020770532310423532,-0.9846979967323977,0
881,random_map,ejar_absolute,0.8150804874366746,0.011938753426817881,0.5876846007458582,0
882,zero_effect,normalized_copy,0.0,0.0,0.0,0
882,zero_effect,ejar_absolute,0.0,0.0,0.0,0
883,same_geometry_diff_limits,normalized_copy,1.30134624140517,0.03393652958159493,-0.311208362599152,0
883,same_geometry_diff_limits,ejar_absolute,0.03754968399854086,0.0009792213027180617,0.9998756525589014,1
884,same_limits_diff_geometry,normalized_copy,0.19957599483695884,0.02077525047228074,0.9866443306678688,0
884,same_limits_diff_geometry,ejar_absolute,0.3683295885070719,0.038341983282297244,0.9875445513065373,1
885,matched_morphology,normalized_copy,0.0,0.0,0.9999995666030365,0
885,matched_morphology,ejar_absolute,0.003995655920891303,0.00019193097319748572,0.9999952410970027,0
886,random_map,normalized_copy,1.3173202015862167,0.03227872201377554,0.28441487754153244,0
886,random_map,ejar_absolute,1.510407805216702,0.037010009877113295,-0.26390118940675816,0
887,zero_effect,normalized_copy,0.0,0.0,0.0,0
887,zero_effect,ejar_absolute,0.0,0.0,0.0,0
888,same_geometry_diff_limits,normalized_copy,0.6814822983176038,0.06390969309498394,0.7475922532310132,0
888,same_geometry_diff_limits,ejar_absolute,0.873694709789786,0.08193545290790999,0.9936576098008847,1
889,same_limits_diff_geometry,normalized_copy,0.39800309527640115,0.010547028870146698,0.95236448402451,0
889,same_limits_diff_geometry,ejar_absolute,0.03127010283956382,0.0008286535490189971,0.9995215176619232,0
890,matched_morphology,normalized_copy,0.0,0.0,0.9999998836979338,0
890,matched_morphology,ejar_absolute,0.001000531378970865,9.277628491295496e-05,0.9999995874310625,0
891,random_map,normalized_copy,0.051068699037266956,0.001202265411732117,0.9997692808537123,0
891,random_map,ejar_absolute,4.671371102673269,0.10997397638836649,-0.31916971526074606,1
892,zero_effect,normalized_copy,0.0,0.0,0.0,0
892,zero_effect,ejar_absolute,0.0,0.0,0.0,0
893,same_geometry_diff_limits,normalized_copy,0.4156960857789539,0.010997778910890892,0.960427146320325,0
893,same_geometry_diff_limits,ejar_absolute,0.009434330919548027,0.0002495974563507045,0.9999727836819434,0
894,same_limits_diff_geometry,normalized_copy,1.16107322027038,0.025226226945417363,0.38936998294889186,0
894,same_limits_diff_geometry,ejar_absolute,0.5168360135101266,0.01122911315389319,0.9994318443817128,1
895,matched_morphology,normalized_copy,0.0,0.0,0.9999998579247354,0
895,matched_morphology,ejar_absolute,0.008771122941251451,0.0007358612538058753,0.9999615707079059,0
896,random_map,normalized_copy,1.839804803609416,0.13105705699698833,-0.9069070700512083,0
896,random_map,ejar_absolute,0.27030618293625336,0.019255049641252932,0.9912467196177297,0
897,zero_effect,normalized_copy,0.0,0.0,0.0,0
897,zero_effect,ejar_absolute,0.0,0.0,0.0,0
898,same_geometry_diff_limits,normalized_copy,1.113919332564898,0.01836544844263004,0.1090205196357995,0
898,same_geometry_diff_limits,ejar_absolute,0.4356038831181968,0.007181903054322467,0.9989373456295897,1
899,same_limits_diff_geometry,normalized_copy,1.2547553976015704,0.020976103677773614,-0.2730696801665041,0
899,same_limits_diff_geometry,ejar_absolute,0.7888110522608389,0.013186779228863745,0.911129471436783,1
900,matched_morphology,normalized_copy,0.0,0.0,0.9999976584822805,0
900,matched_morphology,ejar_absolute,0.004316846834535557,8.921079878468599e-05,0.9999939871817607,0
901,random_map,normalized_copy,0.22853637071527128,0.012752971386355186,0.9907604132193988,0
901,random_map,ejar_absolute,0.6267272244472164,0.03497313944126212,0.9911072642228772,0
902,zero_effect,normalized_copy,0.0,0.0,0.0,0
902,zero_effect,ejar_absolute,0.0,0.0,0.0,0
903,same_geometry_diff_limits,normalized_copy,0.8658668256361534,0.02358957738552689,0.5153262238219786,0
903,same_geometry_diff_limits,ejar_absolute,0.46713937843371056,0.012726692132237332,0.9998287168078931,1
904,same_limits_diff_geometry,normalized_copy,0.8547934678950784,0.04810841423554918,0.6272873712866734,0
904,same_limits_diff_geometry,ejar_absolute,0.7568796950942093,0.04259775403728027,0.9988858444274108,1
905,matched_morphology,normalized_copy,0.0,0.0,0.9999993313914282,0
905,matched_morphology,ejar_absolute,0.00838468072343769,0.00032426526201890854,0.9999643419808205,0
906,random_map,normalized_copy,0.7235684585262563,0.010527756718583865,0.7410178815550797,0
906,random_map,ejar_absolute,0.945118159896297,0.013751254550218629,0.349887703956637,0
907,zero_effect,normalized_copy,0.0,0.0,0.0,0
907,zero_effect,ejar_absolute,0.0,0.0,0.0,0
908,same_geometry_diff_limits,normalized_copy,0.5636112689343796,0.000573296134581837,0.8256824604246049,0
908,same_geometry_diff_limits,ejar_absolute,0.0131691835866269,1.3395477453966222e-05,0.998974011414138,0
909,same_limits_diff_geometry,normalized_copy,1.2328458138786413,0.09426295915866831,-0.008861606599165418,0
909,same_limits_diff_geometry,ejar_absolute,0.8085257081844897,0.061819592483793165,0.9999823678522737,1
910,matched_morphology,normalized_copy,0.0,0.0,0.9999997868929665,0
910,matched_morphology,ejar_absolute,0.0015554756277133927,0.00010655265582890489,0.9999987324913437,0
911,random_map,normalized_copy,0.6031176543063579,0.02046541353372847,0.9459330126137266,0
911,random_map,ejar_absolute,0.8991624637430258,0.030511014763232022,0.5599262541563622,0
912,zero_effect,normalized_copy,0.0,0.0,0.0,0
912,zero_effect,ejar_absolute,0.0,0.0,0.0,0
913,same_geometry_diff_limits,normalized_copy,1.1537863636578731,0.014996130728790372,0.027834690594836488,0
913,same_geometry_diff_limits,ejar_absolute,0.7258817380780205,0.009434517325503223,0.9982194767561017,1
914,same_limits_diff_geometry,normalized_copy,0.32271840376657496,0.007336863495190948,0.9723868453339487,0
914,same_limits_diff_geometry,ejar_absolute,0.009429197177461891,0.00021436872441373594,0.9999571082137737,0
915,matched_morphology,normalized_copy,0.0,0.0,0.9999996619821067,0
915,matched_morphology,ejar_absolute,0.002818818786479523,0.00015331944781738863,0.999996986107146,0
916,random_map,normalized_copy,0.42868419977198635,0.006664155411114848,0.9547049991752934,0
916,random_map,ejar_absolute,3.216095056196343,0.04999614467435556,-0.9368217705975094,0
917,zero_effect,normalized_copy,0.0,0.0,0.0,0
917,zero_effect,ejar_absolute,0.0,0.0,0.0,0
918,same_geometry_diff_limits,normalized_copy,0.4923874518083594,0.022684360152573017,0.934890021514076,0
918,same_geometry_diff_limits,ejar_absolute,0.46112560473189795,0.0212441223977061,0.9582034544235425,1
919,same_limits_diff_geometry,normalized_copy,0.3033003571137342,0.0154494434737133,0.998920461647897,0
919,same_limits_diff_geometry,ejar_absolute,0.011976375225205277,0.0006100498325242847,0.9999386048913161,0
920,matched_morphology,normalized_copy,0.0,0.0,0.9999980226847477,0
920,matched_morphology,ejar_absolute,0.004842297763071884,0.0001088962998782172,0.9999915065817068,0
921,random_map,normalized_copy,2.210710229027866,0.0759673600935121,-0.11513778289844769,0
921,random_map,ejar_absolute,2.1256153341152824,0.07304321633235236,0.26564306060092546,0
922,zero_effect,normalized_copy,0.0,0.0,0.0,0
922,zero_effect,ejar_absolute,0.0,0.0,0.0,0
923,same_geometry_diff_limits,normalized_copy,0.4808744633204063,0.032816394397305666,0.9245344781198546,0
923,same_geometry_diff_limits,ejar_absolute,0.7240298348470509,0.04941008605800222,0.9979525954472314,1
924,same_limits_diff_geometry,normalized_copy,1.4761816192238215,0.018441743675483242,-0.36150850840675625,0
924,same_limits_diff_geometry,ejar_absolute,0.04127272320099783,0.0005156147266365376,0.9999830413461361,0
925,matched_morphology,normalized_copy,0.0,0.0,0.9999993901185149,0
925,matched_morphology,ejar_absolute,0.0035378887654276066,0.00014325880622051987,0.9999960324514072,0
926,random_map,normalized_copy,1.588619660442192,0.05123140609237498,0.5908880074790632,0
926,random_map,ejar_absolute,0.9241386607876282,0.029802553874535394,0.6866271020391996,0
927,zero_effect,normalized_copy,0.0,0.0,0.0,0
927,zero_effect,ejar_absolute,0.0,0.0,0.0,0
928,same_geometry_diff_limits,normalized_copy,0.32270362598387387,0.0015105786177636413,0.9987171986127208,0
928,same_geometry_diff_limits,ejar_absolute,0.037040460507139245,0.0001733867336123431,0.9992693216266673,0
929,same_limits_diff_geometry,normalized_copy,1.7694389413815543,0.042103698747485284,-0.4511827369285868,0
929,same_limits_diff_geometry,ejar_absolute,0.16587826159869257,0.003947063779242264,0.9998139927898496,1
930,matched_morphology,normalized_copy,0.0,0.0,0.999999677947904,0
930,matched_morphology,ejar_absolute,0.00432829471229793,0.00024118688968380973,0.9999920633755266,0
931,random_map,normalized_copy,1.1037580397864457,0.015231895631627914,0.43852485308697065,0
931,random_map,ejar_absolute,1.408001488503514,0.01943046478394099,-0.5285064723825706,0
932,zero_effect,normalized_copy,0.0,0.0,0.0,0
932,zero_effect,ejar_absolute,0.0,0.0,0.0,0
933,same_geometry_diff_limits,normalized_copy,1.4668301082178345,0.08357424346232849,-0.5746137270335716,0
933,same_geometry_diff_limits,ejar_absolute,0.908235602535635,0.05174771293704269,0.9512611294497638,1
934,same_limits_diff_geometry,normalized_copy,0.3666764020201561,0.017942603512331925,0.9928382265996128,0
934,same_limits_diff_geometry,ejar_absolute,0.009819182725224211,0.0004804827948654089,0.9999601196911788,0
935,matched_morphology,normalized_copy,0.0,0.0,0.9999981866502184,0
935,matched_morphology,ejar_absolute,0.006278510003663076,0.00014744003426362987,0.9999859893792205,0
936,random_map,normalized_copy,1.3690428674002675,0.08970338198318228,0.4879962643928315,0
936,random_map,ejar_absolute,1.3552230046791984,0.08879786729540827,0.5333283309630658,0
937,zero_effect,normalized_copy,0.0,0.0,0.0,0
937,zero_effect,ejar_absolute,0.0,0.0,0.0,0
938,same_geometry_diff_limits,normalized_copy,0.5722379749238272,0.03204920691441182,0.8590287871509613,0
938,same_geometry_diff_limits,ejar_absolute,0.6219329119727133,0.034832460368170164,0.9998553205927355,1
939,same_limits_diff_geometry,normalized_copy,0.4715769812779655,0.02621324125738415,0.9527682059686106,0
939,same_limits_diff_geometry,ejar_absolute,0.6410860587403228,0.03563563149109721,0.9841668580464699,1
940,matched_morphology,normalized_copy,0.0,0.0,0.9999998299906779,0
940,matched_morphology,ejar_absolute,0.0018772018209532973,0.00014397084977309677,0.9999987906436963,0
941,random_map,normalized_copy,0.6585818493768821,0.050741222688652096,0.8020469870102351,0
941,random_map,ejar_absolute,0.5812581027997049,0.04478372257244684,0.9541967085202698,1
942,zero_effect,normalized_copy,0.0,0.0,0.0,0
942,zero_effect,ejar_absolute,0.0,0.0,0.0,0
943,same_geometry_diff_limits,normalized_copy,0.543242110344697,0.013434960760467475,0.8621526586611671,0
943,same_geometry_diff_limits,ejar_absolute,0.008329965868232907,0.0002060090012254974,0.9999761769244885,0
944,same_limits_diff_geometry,normalized_copy,1.9787977387555908,0.009074010089741303,-0.9590504341437309,0
944,same_limits_diff_geometry,ejar_absolute,0.032416465066663895,0.0001486495185069473,0.9999453880917575,0
945,matched_morphology,normalized_copy,0.0,0.0,0.9999993430270325,0
945,matched_morphology,ejar_absolute,0.002083780305194949,8.129766038948654e-05,0.9999977487420195,0
946,random_map,normalized_copy,1.5540241365558296,0.08462294747836095,-0.01953996029509809,0
946,random_map,ejar_absolute,1.0000194304279515,0.05445513344856904,0.09188655248646223,0
947,zero_effect,normalized_copy,0.0,0.0,0.0,0
947,zero_effect,ejar_absolute,0.0,0.0,0.0,0
948,same_geometry_diff_limits,normalized_copy,0.5404942993067638,0.029126534142884804,0.8924048336151252,0
948,same_geometry_diff_limits,ejar_absolute,0.6421834942690939,0.03460643247452612,0.9965229269943935,1
949,same_limits_diff_geometry,normalized_copy,0.7296632458981827,0.04782687349464605,0.748727020926626,0
949,same_limits_diff_geometry,ejar_absolute,0.6971245433384432,0.04569407535830998,0.9993811414185585,1
950,matched_morphology,normalized_copy,0.0,0.0,0.9999986718454086,0
950,matched_morphology,ejar_absolute,0.005337360833952446,0.00014645424956352492,0.9999957913970592,0
951,random_map,normalized_copy,1.3938257913573642,0.07707284216581738,0.15768581882904772,0
951,random_map,ejar_absolute,1.2099889478952766,0.06690741969460785,-0.4411127057524939,0
952,zero_effect,normalized_copy,0.0,0.0,0.0,0
952,zero_effect,ejar_absolute,0.0,0.0,0.0,0
953,same_geometry_diff_limits,normalized_copy,0.4788340334379251,0.04133564923103701,0.9141362973062146,0
953,same_geometry_diff_limits,ejar_absolute,0.3480702608711788,0.030047384284333213,0.9999480960061597,1
954,same_limits_diff_geometry,normalized_copy,2.042207963652082,0.01662211570810197,-0.39705774381998776,0
954,same_limits_diff_geometry,ejar_absolute,0.014707034436486943,0.00011970476683929611,0.9998983938689744,0
955,matched_morphology,normalized_copy,0.0,0.0,0.9999895085921942,0
955,matched_morphology,ejar_absolute,0.03819112577485321,0.00037285789416647647,0.9995815436968118,0
956,random_map,normalized_copy,0.8573921082922026,0.06181255871170893,0.7020304537234607,0
956,random_map,ejar_absolute,1.6909731551269849,0.12190849019989869,-0.8469598250993369,0
957,zero_effect,normalized_copy,0.0,0.0,0.0,0
957,zero_effect,ejar_absolute,0.0,0.0,0.0,0
958,same_geometry_diff_limits,normalized_copy,1.3650245584374878,0.03174645133270052,-0.43910523510949284,0
958,same_geometry_diff_limits,ejar_absolute,0.7712033393930211,0.01793591853737911,0.990367485237765,1
959,same_limits_diff_geometry,normalized_copy,0.5566493298243368,0.014773681901035257,0.8705886150685707,0
959,same_limits_diff_geometry,ejar_absolute,0.5232731408577118,0.013887865333147956,0.9917508135437036,1
960,matched_morphology,normalized_copy,0.0,0.0,0.9999991576107526,0
960,matched_morphology,ejar_absolute,0.0076993375379656535,0.0002652752801125874,0.9999759187601854,0
961,random_map,normalized_copy,1.0623893185679598,0.08442727090286167,0.16360000057919247,0
961,random_map,ejar_absolute,1.0689950152074958,0.08495222058932876,-0.14022643441862281,0
