episode,horizon,source,target,method,singular,final_tracking_error,mean_tracking_error,success_005,success_010,success_020,clipped_steps,residual_sum,fallback_steps
8_31,8,wide_2link,redundant_4link,ejar_absolute,0,0.006740874075657091,0.0036036164195260203,1,1,1,0,0.0016998094080750733,0
8_31,8,wide_2link,redundant_4link,ejar_residual_fallback,0,0.006740874075657091,0.0036036164195260203,1,1,1,0,0.0016998094080750733,0
8_32,8,asym_3link,long_2link,raw_joint,0,0.025147149164953232,0.013761769023697662,1,1,1,0,0.0,0
8_32,8,asym_3link,long_2link,normalized_copy,0,0.028315758616090224,0.015490028104671798,1,1,1,0,0.0,0
8_32,8,asym_3link,long_2link,link_scaled,0,0.02208193285937145,0.012098207283997423,1,1,1,0,0.0,0
8_32,8,asym_3link,long_2link,static_home,0,0.0037409598488122695,0.002051792691587964,1,1,1,0,0.0027284640365978956,0
8_32,8,asym_3link,long_2link,target_ik,0,4.1773631806426726e-06,2.262231286091141e-06,1,1,1,0,1.1076747598462456e-07,0
8_32,8,asym_3link,long_2link,ejar_absolute,0,3.976022589981297e-05,2.1725219264492962e-05,1,1,1,0,3.660320163771365e-05,0
8_32,8,asym_3link,long_2link,ejar_residual_fallback,0,3.976022589981297e-05,2.1725219264492962e-05,1,1,1,0,3.660320163771365e-05,0
8_33,8,heavy_3link,needle_5link,raw_joint,0,0.09012718859349658,0.051015175341829096,0,1,1,0,0.0,0
8_33,8,heavy_3link,needle_5link,normalized_copy,0,0.09494709476288835,0.05386454515708104,0,1,1,0,0.0,0
8_33,8,heavy_3link,needle_5link,link_scaled,0,0.09154416882828928,0.05190389111569388,0,1,1,0,0.0,0
8_33,8,heavy_3link,needle_5link,static_home,0,0.12408752331429015,0.0701511216521978,0,0,1,0,0.14280151719150327,0
8_33,8,heavy_3link,needle_5link,target_ik,0,0.0019313402668895625,0.001172631851095361,1,1,1,0,6.97602637796521e-06,0
8_33,8,heavy_3link,needle_5link,ejar_absolute,0,0.00018359804647633424,0.00012420240153715939,1,1,1,0,0.001965284123176543,0
8_33,8,heavy_3link,needle_5link,ejar_residual_fallback,0,0.00018359804647633424,0.00012420240153715939,1,1,1,0,0.001965284123176543,0
8_34,8,teacher_2link,heavy_3link,raw_joint,1,0.19563870839064912,0.10994797519593119,0,0,1,0,0.0,0
8_34,8,teacher_2link,heavy_3link,normalized_copy,1,0.1489315477653323,0.08428087243507998,0,0,1,0,0.0,0
8_34,8,teacher_2link,heavy_3link,link_scaled,1,0.1289082734982823,0.0728410590544957,0,0,1,0,0.0,0
8_34,8,teacher_2link,heavy_3link,static_home,1,0.10755112541341498,0.06045173763554758,0,0,1,0,0.10776779660818171,0
8_34,8,teacher_2link,heavy_3link,target_ik,1,0.05267251411957672,0.03942223656257315,0,1,1,8,0.06025429786956668,0
8_34,8,teacher_2link,heavy_3link,ejar_absolute,1,0.05395690141913165,0.04233682487540738,0,1,1,4,0.0618710486232919,0
8_34,8,teacher_2link,heavy_3link,ejar_residual_fallback,1,0.05395690141913165,0.04233682487540738,0,1,1,4,0.0618710486232919,0
8_35,8,short_2link,short_2link,raw_joint,0,0.4118385600972304,0.2584850236201536,0,0,0,0,0.0,0
8_35,8,short_2link,short_2link,normalized_copy,0,0.4118385600972304,0.2584850236201536,0,0,0,0,0.0,0
8_35,8,short_2link,short_2link,link_scaled,0,0.4118385600972304,0.2584850236201536,0,0,0,0,0.0,0
8_35,8,short_2link,short_2link,static_home,0,0.2291159100821987,0.14080946694131108,0,0,0,0,0.17584104672989942,0
8_35,8,short_2link,short_2link,target_ik,0,0.11186941233922457,0.07039216561870697,0,0,1,8,0.10789104206198213,0
8_35,8,short_2link,short_2link,ejar_absolute,0,0.11005559264766754,0.06941290557970603,0,0,1,8,0.10597127468523235,0
8_35,8,short_2link,short_2link,ejar_residual_fallback,0,0.11005559264766754,0.06941290557970603,0,0,1,8,0.10597127468523235,0
8_36,8,long_2link,soft_5link,raw_joint,0,0.18083175063913798,0.10278520252101872,0,0,1,0,0.0,0
8_36,8,long_2link,soft_5link,normalized_copy,0,0.23281709352497038,0.13912303299731915,0,0,0,0,0.0,0
8_36,8,long_2link,soft_5link,link_scaled,0,0.2328170935249704,0.1391230329973192,0,0,0,8,0.0,0
8_36,8,long_2link,soft_5link,static_home,0,0.09038431727401196,0.042039627435672605,0,1,1,0,0.0750384838175376,0
8_36,8,long_2link,soft_5link,target_ik,0,0.00043922358259009805,0.0001654821402725638,1,1,1,0,2.566237021026333e-06,0
8_36,8,long_2link,soft_5link,ejar_absolute,0,0.00032828636674567225,0.00013049519041019242,1,1,1,0,0.00048452256810358526,0
8_36,8,long_2link,soft_5link,ejar_residual_fallback,0,0.00032828636674567225,0.00013049519041019242,1,1,1,0,0.00048452256810358526,0
8_37,8,wide_2link,asym_3link,raw_joint,0,0.09958082553045927,0.10970983040515478,0,1,1,7,0.0,0
8_37,8,wide_2link,asym_3link,normalized_copy,0,0.06935394470630164,0.08366930054891167,0,1,1,0,0.0,0
8_37,8,wide_2link,asym_3link,link_scaled,0,0.061019206469854016,0.07368652082439754,0,1,1,0,0.0,0
8_37,8,wide_2link,asym_3link,static_home,0,0.04347791419384235,0.03103237337377899,1,1,1,0,0.051931862223362976,0
8_37,8,wide_2link,asym_3link,target_ik,0,0.00088330831320656,0.000562180624267722,1,1,1,0,2.8742639648830584e-06,0
8_37,8,wide_2link,asym_3link,ejar_absolute,0,0.0005031704332520824,0.00032965461574679727,1,1,1,0,0.0006072608912069495,0
8_37,8,wide_2link,asym_3link,ejar_residual_fallback,0,0.0005031704332520824,0.00032965461574679727,1,1,1,0,0.0006072608912069495,0
8_38,8,asym_3link,large_6link,raw_joint,0,0.533455814246989,0.2643391122778207,0,0,0,8,0.0,0
8_38,8,asym_3link,large_6link,normalized_copy,0,0.5255969864661344,0.26044022300112485,0,0,0,0,0.0,0
8_38,8,asym_3link,large_6link,link_scaled,0,0.44734796049737197,0.2213101561447351,0,0,0,0,0.0,0
8_38,8,asym_3link,large_6link,static_home,0,0.35885038857688284,0.1724129195626145,0,0,0,0,0.07673431157257295,0
8_38,8,asym_3link,large_6link,target_ik,0,0.006036209852460271,0.0024746617760516387,1,1,1,0,4.926923774236655e-06,0
8_38,8,asym_3link,large_6link,ejar_absolute,0,0.007688035499883578,0.0031998189165641736,1,1,1,0,0.001278156575112791,0
8_38,8,asym_3link,large_6link,ejar_residual_fallback,0,0.007688035499883578,0.0031998189165641736,1,1,1,0,0.001278156575112791,0
8_39,8,heavy_3link,long_4link,raw_joint,0,0.1119177703837512,0.06434265874999343,0,0,1,0,0.0,0
8_39,8,heavy_3link,long_4link,normalized_copy,0,0.12350263579974942,0.0707260567439444,0,0,1,0,0.0,0
8_39,8,heavy_3link,long_4link,link_scaled,0,0.12723264660478734,0.07287493858430469,0,0,1,0,0.0,0
8_39,8,heavy_3link,long_4link,static_home,0,0.1377778899648297,0.07751032598686064,0,0,1,0,0.08013318284478349,0
8_39,8,heavy_3link,long_4link,target_ik,0,0.0011502025567404004,0.0006633854026414333,1,1,1,0,9.339726820876843e-06,0
8_39,8,heavy_3link,long_4link,ejar_absolute,0,0.001340825001303687,0.0007821147049791875,1,1,1,0,0.002084553324370631,0
8_39,8,heavy_3link,long_4link,ejar_residual_fallback,0,0.001340825001303687,0.0007821147049791875,1,1,1,0,0.002084553324370631,0
8_40,8,teacher_2link,wide_2link,raw_joint,0,0.07763991413822281,0.044365414488551094,0,1,1,0,0.0,0
8_40,8,teacher_2link,wide_2link,normalized_copy,0,0.09307644958420053,0.053279761281781704,0,1,1,0,0.0,0
8_40,8,teacher_2link,wide_2link,link_scaled,0,0.10109950246506189,0.05803809957393008,0,0,1,0,0.0,0
8_40,8,teacher_2link,wide_2link,static_home,0,0.05710877306890266,0.03197329260835381,0,1,1,0,0.027672430603172784,0
8_40,8,teacher_2link,wide_2link,target_ik,0,0.0003741590114275469,0.00021223400224455074,1,1,1,0,5.389445608352064e-06,0
8_40,8,teacher_2link,wide_2link,ejar_absolute,0,0.0003269606684678053,0.00018266764386632592,1,1,1,0,0.0004771101993735076,0
8_40,8,teacher_2link,wide_2link,ejar_residual_fallback,0,0.0003269606684678053,0.00018266764386632592,1,1,1,0,0.0004771101993735076,0
8_41,8,short_2link,snake_6link,raw_joint,0,0.19902489718312333,0.12779177961855687,0,0,1,1,0.0,0
8_41,8,short_2link,snake_6link,normalized_copy,0,0.2172602816639108,0.1450057176316629,0,0,0,0,0.0,0
8_41,8,short_2link,snake_6link,link_scaled,0,0.12627988752023242,0.09067043157979156,0,0,1,0,0.0,0
8_41,8,short_2link,snake_6link,static_home,0,0.10277364796097017,0.05532037512852887,0,0,1,0,0.10944323707501166,0
8_41,8,short_2link,snake_6link,target_ik,0,0.0017054919053821258,0.0006860171936435876,1,1,1,0,4.265967426087289e-06,0
8_41,8,short_2link,snake_6link,ejar_absolute,0,0.002548427058698162,0.0012947724258673926,1,1,1,0,0.0009476199616210685,0
8_41,8,short_2link,snake_6link,ejar_residual_fallback,0,0.002548427058698162,0.0012947724258673926,1,1,1,0,0.0009476199616210685,0
8_42,8,long_2link,redundant_4link,raw_joint,0,0.15912447356830828,0.11046025148555742,0,0,1,0,0.0,0
8_42,8,long_2link,redundant_4link,normalized_copy,0,0.186589595903746,0.1367810849196661,0,0,1,0,0.0,0
8_42,8,long_2link,redundant_4link,link_scaled,0,0.21849613192567643,0.16033941700544907,0,0,0,1,0.0,0
8_42,8,long_2link,redundant_4link,static_home,0,0.14278248159328705,0.08197108644848362,0,0,1,0,0.04271649609397696,0
8_42,8,long_2link,redundant_4link,target_ik,0,0.0029573160474087178,0.001619444989490216,1,1,1,0,1.2778246797641199e-05,0
8_42,8,long_2link,redundant_4link,ejar_absolute,0,0.00471912930599327,0.002540961152399444,1,1,1,0,0.002368788514099205,0
8_42,8,long_2link,redundant_4link,ejar_residual_fallback,0,0.00471912930599327,0.002540961152399444,1,1,1,0,0.002368788514099205,0
8_43,8,wide_2link,long_2link,raw_joint,0,0.2752440400380641,0.1709402226015867,0,0,0,0,0.0,0
8_43,8,wide_2link,long_2link,normalized_copy,0,0.3798810642164386,0.21397685710681333,0,0,0,0,0.0,0
8_43,8,wide_2link,long_2link,link_scaled,0,0.28767496766135386,0.16226070733025524,0,0,0,0,0.0,0
8_43,8,wide_2link,long_2link,static_home,0,0.22882968525411831,0.12870433606254345,0,0,0,0,0.12426164285265906,0
8_43,8,wide_2link,long_2link,target_ik,0,0.00437728235616303,0.0027703444889740614,1,1,1,1,8.292904344408231e-05,0
8_43,8,wide_2link,long_2link,ejar_absolute,0,0.001384992387153255,0.0008147432829859262,1,1,1,0,0.003277047259863055,0
8_43,8,wide_2link,long_2link,ejar_residual_fallback,0,0.001384992387153255,0.0008147432829859262,1,1,1,0,0.003277047259863055,0
8_44,8,asym_3link,needle_5link,raw_joint,0,0.18104546925697967,0.11859108648819185,0,0,1,8,0.0,0
8_44,8,asym_3link,needle_5link,normalized_copy,0,0.19866131412110918,0.13079277392653643,0,0,1,0,0.0,0
8_44,8,asym_3link,needle_5link,link_scaled,0,0.19889790890682876,0.1331580889288198,0,0,1,0,0.0,0
8_44,8,asym_3link,needle_5link,static_home,0,0.21634047103466178,0.14546565347150697,0,0,0,0,0.2417883146652132,0
8_44,8,asym_3link,needle_5link,target_ik,0,0.006651668838323345,0.006515056454873525,1,1,1,2,0.007108875182257887,0
8_44,8,asym_3link,needle_5link,ejar_absolute,0,0.007016737005274925,0.005113545008640637,1,1,1,0,0.0019695534396735282,0
8_44,8,asym_3link,needle_5link,ejar_residual_fallback,0,0.007016737005274925,0.005113545008640637,1,1,1,0,0.0019695534396735282,0
8_45,8,heavy_3link,heavy_3link,raw_joint,0,0.37950371261824734,0.21120504501781007,0,0,0,0,0.0,0
8_45,8,heavy_3link,heavy_3link,normalized_copy,0,0.3795037126182472,0.21120504501781007,0,0,0,0,0.0,0
8_45,8,heavy_3link,heavy_3link,link_scaled,0,0.3795037126182472,0.21120504501781007,0,0,0,0,0.0,0
8_45,8,heavy_3link,heavy_3link,static_home,0,0.25798651187092697,0.14467627500106822,0,0,0,0,0.10832584318249813,0
8_45,8,heavy_3link,heavy_3link,target_ik,0,0.003848730062553313,0.0022839455543847854,1,1,1,0,7.226097573277881e-06,0
8_45,8,heavy_3link,heavy_3link,ejar_absolute,0,0.004050047246761763,0.002277789291344948,1,1,1,0,0.001398163479821204,0
8_45,8,heavy_3link,heavy_3link,ejar_residual_fallback,0,0.004050047246761763,0.002277789291344948,1,1,1,0,0.001398163479821204,0
8_46,8,teacher_2link,short_2link,raw_joint,0,0.23618002586992382,0.1587114283269357,0,0,0,8,0.0,0
8_46,8,teacher_2link,short_2link,normalized_copy,0,0.23927254063363484,0.15884698153456706,0,0,0,0,0.0,0
8_46,8,teacher_2link,short_2link,link_scaled,0,0.23927254063363484,0.15884698153456706,0,0,0,8,0.0,0
8_46,8,teacher_2link,short_2link,static_home,0,0.21055304888981552,0.12349185499703175,0,0,0,0,0.14843265241342038,0
8_46,8,teacher_2link,short_2link,target_ik,0,0.09058539472548753,0.049602081358060574,0,1,1,8,0.0860003879793079,0
8_46,8,teacher_2link,short_2link,ejar_absolute,0,0.09034407460009748,0.04950868480395502,0,1,1,8,0.08574772292071413,0
8_46,8,teacher_2link,short_2link,ejar_residual_fallback,0,0.09034407460009748,0.04950868480395502,0,1,1,8,0.08574772292071413,0
8_47,8,short_2link,soft_5link,raw_joint,0,0.16820972664315476,0.08956357903183884,0,0,1,0,0.0,0
8_47,8,short_2link,soft_5link,normalized_copy,0,0.16597931525182855,0.08660871829546743,0,0,1,0,0.0,0
8_47,8,short_2link,soft_5link,link_scaled,0,0.11340825039742707,0.05963841236743232,0,0,1,0,0.0,0
8_47,8,short_2link,soft_5link,static_home,0,0.14877591295188652,0.08342303983571218,0,0,1,0,0.14028861831811873,0
8_47,8,short_2link,soft_5link,target_ik,0,0.0015572521860447123,0.0008472748961359419,1,1,1,0,1.7354357902129513e-05,0
8_47,8,short_2link,soft_5link,ejar_absolute,0,0.0045235565533837665,0.0024014427484785007,1,1,1,0,0.0031098871814180897,0
8_47,8,short_2link,soft_5link,ejar_residual_fallback,0,0.0045235565533837665,0.0024014427484785007,1,1,1,0,0.0031098871814180897,0
8_48,8,long_2link,asym_3link,raw_joint,0,0.025488394905310675,0.014112553942549622,1,1,1,0,0.0,0
8_48,8,long_2link,asym_3link,normalized_copy,0,0.041404597801245044,0.02278607452878338,1,1,1,0,0.0,0
8_48,8,long_2link,asym_3link,link_scaled,0,0.05969970807346634,0.03289827878851382,0,1,1,0,0.0,0
8_48,8,long_2link,asym_3link,static_home,0,0.03484689969639788,0.019480292384811193,1,1,1,0,0.02660589333580494,0
8_48,8,long_2link,asym_3link,target_ik,0,5.462058956158623e-05,2.994904928964443e-05,1,1,1,0,1.1583445435860465e-06,0
8_48,8,long_2link,asym_3link,ejar_absolute,0,0.0002617031855517763,0.00014480782780314672,1,1,1,0,0.00020730398758402572,0
8_48,8,long_2link,asym_3link,ejar_residual_fallback,0,0.0002617031855517763,0.00014480782780314672,1,1,1,0,0.00020730398758402572,0
8_49,8,wide_2link,large_6link,raw_joint,0,0.06792518079778055,0.04533526578597535,0,1,1,8,0.0,0
8_49,8,wide_2link,large_6link,normalized_copy,0,0.174534149669256,0.09853850725163814,0,0,1,0,0.0,0
8_49,8,wide_2link,large_6link,link_scaled,0,0.16277751142843838,0.09549268782142244,0,0,1,0,0.0,0
8_49,8,wide_2link,large_6link,static_home,0,0.22325431265875237,0.13998542884131854,0,0,0,0,0.12646079183406203,0
8_49,8,wide_2link,large_6link,target_ik,0,0.002173470356269361,0.001416079296515436,1,1,1,0,6.002159150003046e-06,0
8_49,8,wide_2link,large_6link,ejar_absolute,0,0.00389214965730855,0.00233788103600228,1,1,1,0,0.0016286816950762542,0
8_49,8,wide_2link,large_6link,ejar_residual_fallback,0,0.00389214965730855,0.00233788103600228,1,1,1,0,0.0016286816950762542,0
8_50,8,asym_3link,long_4link,raw_joint,0,0.1676546993659417,0.08729011495159084,0,0,1,8,0.0,0
8_50,8,asym_3link,long_4link,normalized_copy,0,0.22799561894712758,0.12054882227400912,0,0,0,0,0.0,0
8_50,8,asym_3link,long_4link,link_scaled,0,0.21711975359417696,0.11968529129942151,0,0,0,0,0.0,0
8_50,8,asym_3link,long_4link,static_home,0,0.03771586990757468,0.020892729243357902,1,1,1,0,0.10260322279813627,0
8_50,8,asym_3link,long_4link,target_ik,0,0.04589543017709022,0.011489618578142093,1,1,1,3,0.045203574581292295,0
8_50,8,asym_3link,long_4link,ejar_absolute,0,0.01398717573712969,0.006405886816865399,1,1,1,0,0.011871359776086846,0
8_50,8,asym_3link,long_4link,ejar_residual_fallback,0,0.01398717573712969,0.006405886816865399,1,1,1,0,0.011871359776086846,0
8_51,8,heavy_3link,wide_2link,raw_joint,1,0.12315368121372422,0.08330543015063654,0,0,1,0,0.0,0
8_51,8,heavy_3link,wide_2link,normalized_copy,1,0.07234433175107527,0.06280579664581257,0,1,1,0,0.0,0
8_51,8,heavy_3link,wide_2link,link_scaled,1,0.0723443317510752,0.06280579664581255,0,1,1,8,0.0,0
8_51,8,heavy_3link,wide_2link,static_home,1,0.15510480117240705,0.0963488437902936,0,0,1,0,0.16356547249103057,0
8_51,8,heavy_3link,wide_2link,target_ik,1,0.1138569420050119,0.09399587738569228,0,0,1,6,0.12249336394034692,0
8_51,8,heavy_3link,wide_2link,ejar_absolute,1,0.09211821300280779,0.0741422130253739,0,1,1,5,0.10732979001626901,0
8_51,8,heavy_3link,wide_2link,ejar_residual_fallback,1,0.09211821300280779,0.0741422130253739,0,1,1,5,0.10732979001626901,0
8_52,8,teacher_2link,snake_6link,raw_joint,0,0.017475499407826774,0.00982717242956484,1,1,1,0,0.0,0
8_52,8,teacher_2link,snake_6link,normalized_copy,0,0.018919036758385688,0.010648920559347151,1,1,1,0,0.0,0
8_52,8,teacher_2link,snake_6link,link_scaled,0,0.01810756769855557,0.010199906754221891,1,1,1,0,0.0,0
8_52,8,teacher_2link,snake_6link,static_home,0,0.03302876364395756,0.01854264035489519,1,1,1,0,0.023395456137951735,0
8_52,8,teacher_2link,snake_6link,target_ik,0,0.00011513937609742925,6.546529352308015e-05,1,1,1,0,2.279773679904786e-06,0
8_52,8,teacher_2link,snake_6link,ejar_absolute,0,0.0003551778120736386,0.00020228462487033324,1,1,1,0,0.00044259018444437067,0
8_52,8,teacher_2link,snake_6link,ejar_residual_fallback,0,0.0003551778120736386,0.00020228462487033324,1,1,1,0,0.00044259018444437067,0
8_53,8,short_2link,redundant_4link,raw_joint,0,0.15484624183125606,0.08791589338710194,0,0,1,0,0.0,0
8_53,8,short_2link,redundant_4link,normalized_copy,0,0.24429437304011326,0.14052021704744844,0,0,0,0,0.0,0
8_53,8,short_2link,redundant_4link,link_scaled,0,0.20965663300303478,0.12268942618820422,0,0,0,0,0.0,0
8_53,8,short_2link,redundant_4link,static_home,0,0.15809340563946728,0.09558373546055188,0,0,1,0,0.15528784471593074,0
8_53,8,short_2link,redundant_4link,target_ik,0,0.001524483625739416,0.000986407067582897,1,1,1,0,2.4282997213264565e-06,0
8_53,8,short_2link,redundant_4link,ejar_absolute,0,0.001798624166348376,0.0011436817381517087,1,1,1,0,0.0004445445441815498,0
8_53,8,short_2link,redundant_4link,ejar_residual_fallback,0,0.001798624166348376,0.0011436817381517087,1,1,1,0,0.0004445445441815498,0
8_54,8,long_2link,long_2link,raw_joint,0,0.08716443765678693,0.04896017656260063,0,1,1,0,0.0,0
8_54,8,long_2link,long_2link,normalized_copy,0,0.08716443765678693,0.04896017656260063,0,1,1,0,0.0,0
8_54,8,long_2link,long_2link,link_scaled,0,0.08716443765678693,0.04896017656260063,0,1,1,0,0.0,0
8_54,8,long_2link,long_2link,static_home,0,0.05075303482101149,0.028553344845538547,0,1,1,0,0.04501128973854125,0
8_54,8,long_2link,long_2link,target_ik,0,0.0004744348269666519,0.0002535648054396913,1,1,1,0,3.7286502898026933e-06,0
8_54,8,long_2link,long_2link,ejar_absolute,0,0.0016064793292093918,0.0008607082360451702,1,1,1,0,0.001168794952056216,0
8_54,8,long_2link,long_2link,ejar_residual_fallback,0,0.0016064793292093918,0.0008607082360451702,1,1,1,0,0.001168794952056216,0
8_55,8,wide_2link,needle_5link,raw_joint,0,0.06652236938354901,0.07544717375569986,0,1,1,8,0.0,0
8_55,8,wide_2link,needle_5link,normalized_copy,0,0.06478466229465304,0.07087717554036588,0,1,1,0,0.0,0
8_55,8,wide_2link,needle_5link,link_scaled,0,0.0518640210982374,0.05531706463723575,0,1,1,0,0.0,0
8_55,8,wide_2link,needle_5link,static_home,0,0.025449348103354297,0.017865698966080236,1,1,1,0,0.012769362824653038,0
8_55,8,wide_2link,needle_5link,target_ik,0,0.00014062026751785847,0.00010881229744820027,1,1,1,0,1.1111003329894793e-06,0
8_55,8,wide_2link,needle_5link,ejar_absolute,0,0.0006233183927884477,0.0004401922917650216,1,1,1,0,0.0005194055003415865,0
8_55,8,wide_2link,needle_5link,ejar_residual_fallback,0,0.0006233183927884477,0.0004401922917650216,1,1,1,0,0.0005194055003415865,0
8_56,8,asym_3link,heavy_3link,raw_joint,0,0.22441226009707108,0.12487362692192965,0,0,0,0,0.0,0
8_56,8,asym_3link,heavy_3link,normalized_copy,0,0.21984930822457227,0.12272800512026014,0,0,0,0,0.0,0
8_56,8,asym_3link,heavy_3link,link_scaled,0,0.18631708972024172,0.104240124407981,0,0,1,0,0.0,0
8_56,8,asym_3link,heavy_3link,static_home,0,0.12900530429380272,0.07170185094925467,0,0,1,0,0.061327591129313866,0
8_56,8,asym_3link,heavy_3link,target_ik,0,0.0008708874216960486,0.0004646331711084332,1,1,1,0,3.040102453832034e-06,0
8_56,8,asym_3link,heavy_3link,ejar_absolute,0,0.0017507938360395298,0.0009339955667799073,1,1,1,0,0.0008630874218588291,0
8_56,8,asym_3link,heavy_3link,ejar_residual_fallback,0,0.0017507938360395298,0.0009339955667799073,1,1,1,0,0.0008630874218588291,0
8_57,8,heavy_3link,short_2link,raw_joint,0,0.2501233862399075,0.1375648186012646,0,0,0,0,0.0,0
8_57,8,heavy_3link,short_2link,normalized_copy,0,0.22339627231432943,0.11867188387624951,0,0,0,0,0.0,0
8_57,8,heavy_3link,short_2link,link_scaled,0,0.28739337741994136,0.12346349975632923,0,0,0,0,0.0,0
8_57,8,heavy_3link,short_2link,static_home,0,0.2784423477859081,0.14518067573198357,0,0,0,0,0.04377287000616693,0
