trial,target,scale,infeasible,true_relative_residual,ejar_residual_score,static_residual_score,action_norm_score,condition_score,clipped
1301,wide_2link,2.25,1,0.5166608909173153,0.07670867611035616,0.09539500493691487,0.4824325959638821,17.336708986457346,1
1302,snake_6link,0.35,0,0.002967879205726298,7.224424554871092e-05,0.03257323247200007,0.15939286015178006,2.4796038594417404,0
1303,heavy_3link,0.7,0,0.0015525614747641035,8.930437482559631e-05,0.020078587640375296,0.30185011281382745,1.9515414898694525,0
1304,teacher_2link,1.0,0,0.008154234792962602,0.00029564281846301447,0.033756279465534444,0.6634885438872133,3.7524920172781036,0
1305,long_4link,1.35,1,0.21105488615435233,0.003977602530144566,0.004540258750624258,0.22658519217953546,118.44100110020744,0
1306,long_2link,1.75,1,0.23947603245360052,0.022271758086735614,0.059166523894815574,0.9359748415269539,3.198333591793554,1
1307,needle_5link,2.25,1,0.395919617285013,0.06553745185367789,0.13596597566154311,0.39531600609525835,3.9766108964786233,1
1308,asym_3link,0.35,0,0.009295071576515537,0.0001313280191677547,0.02232417220872041,0.19494425670236987,4.145257248847366,0
1309,large_6link,0.7,0,0.002913595816718025,0.00021144832741518853,0.020889869667953115,0.24401288273770946,6.2090501311963155,0
1310,redundant_4link,1.0,0,0.006664756401193016,0.00026425024715929455,0.0381068417470044,0.4711300709235244,3.194470949846936,0
1311,short_2link,1.35,1,0.24715932605594063,0.008099874032083936,0.031865091686412196,0.6198818031817195,3.4272167316741466,1
1312,soft_5link,1.75,1,0.09384688058328734,0.0034828284627655024,0.03839997700023122,0.6984566376450166,7.355844868202998,1
1313,wide_2link,2.25,1,0.5431201137152094,0.07691947646937966,0.06816203798724858,0.4954658569637802,2.497727637222246,1
1314,snake_6link,0.35,0,0.036126202838951314,0.0009575381817511313,0.001004050771852202,0.07763305519383264,241.0149810888204,0
1315,heavy_3link,0.7,0,0.005818566308516691,0.00018196966728186047,0.027272352142378126,0.29528879456783347,2.5962122591658763,0
1316,teacher_2link,1.0,0,0.000678067508824457,8.279614585063078e-05,0.026683338014116067,0.7377274895217678,3.4668678234895474,0
1317,long_4link,1.35,1,0.16699682010725275,0.012280340883284783,0.052214050888589526,0.6241863840755953,2.6103408720477588,1
1318,long_2link,1.75,1,0.3155910780032716,0.05223690867021377,0.01586685284967126,0.80128273740866,27.751420840381698,1
1319,needle_5link,2.25,1,0.3855388893035392,0.019948304373956685,0.06023813910515428,0.667564301039649,4.394918588315482,1
1320,asym_3link,0.35,0,0.02418925296294463,0.0001809112947797116,0.010562401808460046,0.21466354621644007,5.98575834470658,0
1321,large_6link,0.7,0,0.0027128613659897875,0.0001971594480958161,0.0856659040071325,0.26880388452538984,5.78504994114908,0
1322,redundant_4link,1.0,0,0.0011052318352196015,0.0001580378981140561,0.01338293964034556,0.48965183071961754,9.24983087281567,0
1323,short_2link,1.35,1,0.19185299966237748,0.02701961180475344,0.02815229074419186,0.8312531597001059,267.8453142112462,1
1324,soft_5link,1.75,1,0.3541423954094203,0.056766740709914235,0.25302126158232363,0.5478870434990897,5.378229872643787,1
1325,wide_2link,2.25,1,0.4205169125157489,0.05887408048028252,0.0823942011547923,0.9697486247865448,2.1276288441773525,1
1326,snake_6link,0.35,0,0.0017461942941424953,7.062304187720329e-05,0.010837906268393198,0.14883400386750953,5.929018085775308,0
1327,heavy_3link,0.7,0,0.0014405238074284585,8.934280954674e-05,0.041878943002519875,0.27079702285573665,2.181033655227926,0
1328,teacher_2link,1.0,0,0.0008711689052211582,0.00011132524311142728,0.06605368674267396,0.7487083914753888,4.403977349500196,0
1329,long_4link,1.35,1,0.20467364503032967,0.012570577980230568,0.08787040016937696,0.5906276488378377,3.6973264320481025,1
1330,long_2link,1.75,1,0.391304017381037,0.060944241180420446,0.02138822213767136,0.7175992107170148,9.524180692005991,1
1331,needle_5link,2.25,1,0.3152219590439818,0.03376850614412579,0.11803860568812767,0.6621697238678843,1.5460912174486428,1
1332,asym_3link,0.35,0,0.007692388578577542,0.00031096979389989236,0.0004004306453024342,0.17753277365290393,78.54495566574192,0
1333,large_6link,0.7,0,0.002555479935724457,0.0001484738227797852,0.08035656161205289,0.2613483476856941,3.223032502038194,0
1334,redundant_4link,1.0,0,0.007172783282930733,0.00029000732515915736,0.03247653871844301,0.5025001488093302,2.959753627234831,0
1335,short_2link,1.35,1,0.24219140902750602,0.02698237548208508,0.029167315581105913,0.8154891714587675,3.66642108312609,1
1336,soft_5link,1.75,1,0.2087154063105543,0.0098012255984579,0.03953928196502383,0.6339577284561471,6.2466247768895,1
1337,wide_2link,2.25,1,0.4652944136939395,0.05979541471685872,0.0878158634775842,0.9433552690498201,1.9789600255012871,1
1338,snake_6link,0.35,0,0.005638290087690123,8.427263121098066e-05,0.018203253636300782,0.14956811872461687,1.37571775622695,0
1339,heavy_3link,0.7,0,0.0018458588205584566,0.0001524361380281225,0.008049232884136103,0.32527577042378963,13.45417775920519,0
1340,teacher_2link,1.0,0,0.0026421792949700208,0.0003568108033066154,0.05047647501231747,0.7442806405907371,12.37965201417432,0
1341,long_4link,1.35,1,0.15181932303439621,0.0029479163328164026,0.006131366483783295,0.5264201101289694,42.84728409419621,0
1342,long_2link,1.75,1,0.4282061400614879,0.09221288446104312,0.11265672991729729,0.7371969023916101,5.094361136465464,1
1343,needle_5link,2.25,1,0.4318974604034492,0.04693452130472517,0.07083900100791654,0.4511432392984839,1.498987696370364,1
1344,asym_3link,0.35,0,0.014804696553632393,0.00043596287949114725,0.019675728712675516,0.20153745977824103,24.97794997793551,0
1345,large_6link,0.7,0,0.0007049342236392945,6.343571067550569e-05,0.015329623782740697,0.23406491429264156,4.955169736695146,0
1346,redundant_4link,1.0,0,0.0011275557669167807,0.00013902125648203957,0.05400490929063115,0.49257301381630414,4.39405360924421,0
1347,short_2link,1.35,0,0.031560549963523025,0.0028870185391657675,0.0038096536642938618,0.6898020858944058,60.09064187873352,0
1348,soft_5link,1.75,1,0.21338809157807273,0.01759429733011848,0.11861278705023201,0.6232097418932256,2.9176397712192594,1
1349,wide_2link,2.25,1,0.4215848729467708,0.0731397412052339,0.07946901717978597,0.9677747282148648,5.882768200484309,1
1350,snake_6link,0.35,0,0.015513290760890855,0.0006787991463590474,0.0007336932656015077,0.12313537182401577,182.3500300229729,0
1351,heavy_3link,0.7,0,0.002538754974384104,0.00015303577280347105,0.07580177191496427,0.3264060935985097,3.754429864176013,0
1352,teacher_2link,1.0,0,0.0035970833481540595,0.00048093759798163753,0.022215187220297125,0.7398635066278376,16.122398333554603,0
1353,long_4link,1.35,1,0.049534512834996165,0.0035810666494686984,0.09959407287018804,0.6851178974901164,6.774985581265922,1
1354,long_2link,1.75,1,0.24460853868967716,0.028673242529564307,0.11365933579980883,0.9378323954672332,4.947869475904495,1
1355,needle_5link,2.25,1,0.30892835262695245,0.023566529570745582,0.05372772792965925,0.6727901996956058,9.502850989479233,1
1356,asym_3link,0.35,0,0.004286655453805235,0.0001050106446669769,0.00942752886673205,0.19794962765816443,4.001361381812965,0
1357,large_6link,0.7,0,0.0012209817940478408,9.279570011028322e-05,0.0626652279969101,0.26792776841743315,2.9500225603704875,0
1358,redundant_4link,1.0,0,0.0013293473036610768,0.0001275763859813068,0.036738784235842856,0.4826355577771916,2.403300254679767,0
1359,short_2link,1.35,1,0.17276402816301237,0.023689723341262216,0.024451335468733217,0.8295799535806148,553.5450298621514,1
1360,soft_5link,1.75,1,0.3336418466617925,0.026510085433972,0.04886267578558117,0.4955110564688548,6.169031420850729,1
1361,wide_2link,2.25,1,0.2947902590982116,0.03376908104130095,0.10079619048413037,0.925775143025776,47.04193737898155,1
1362,snake_6link,0.35,0,0.004808271119578944,0.00012397971445004714,0.030750772338913268,0.15088961766229742,5.080776188645866,0
1363,heavy_3link,0.7,0,0.0020891880636210234,0.00010645710831687378,0.07167543632090777,0.3663920563109285,1.6774070363522466,0
1364,teacher_2link,1.0,0,0.0031526687824257275,0.0004699893571146341,0.0681670621085413,0.719750587849857,38.662025475178766,0
1365,long_4link,1.35,1,0.2008289676988407,0.025057293620621757,0.03741610149424818,0.43750348258556315,3.733560349819668,1
1366,long_2link,1.75,1,0.3768305383673626,0.06460777110789999,0.056768807555766375,0.7914274832605837,5.571874244292892,1
1367,needle_5link,2.25,1,0.3245184238640886,0.05547689606305545,0.07863036371783545,0.47804450110142993,7.272189302487037,1
1368,asym_3link,0.35,0,0.03994596617220458,0.000785467649998673,0.001228934201476272,0.1502651278192898,51.18529839766807,0
1369,large_6link,0.7,0,0.00048387614776004373,4.8999975288694866e-05,0.014287802267501848,0.23708590690147313,9.205042178020982,0
1370,redundant_4link,1.0,0,0.004387557298066041,0.00046653718248569165,0.06430235061254706,0.5277819047343675,10.086979485384461,0
1371,short_2link,1.35,1,0.1603754881666319,0.019002876197993502,0.006706537913184025,0.8067334258410166,47.017536724836596,1
1372,soft_5link,1.75,1,0.32215160746678495,0.07094837689690317,0.0398991634033463,0.5692554954398156,7.348096740692191,1
1373,wide_2link,2.25,1,0.5510439575956008,0.08779460766261675,0.07027397115297096,0.46141952771089684,4.2063602100912405,1
1374,snake_6link,0.35,0,0.0017377208437921422,7.186869601970945e-05,0.04841318365916312,0.1502844885974463,5.773308255011855,0
1375,heavy_3link,0.7,0,0.0030068217241578476,0.00020566496014515264,0.018686808127273222,0.4010779862082231,6.37448267414934,0
1376,teacher_2link,1.0,0,0.004019635871274675,0.0006024991869422945,0.0032882695567057188,0.7195329990279696,80.73734673915033,0
1377,long_4link,1.35,0,0.005812687428542888,0.0010688655850191876,0.00381768754394961,0.5545958584180622,227.4724723555096,0
1378,long_2link,1.75,1,0.24425235034098394,0.01668690063584947,0.017030584457815048,0.8730859632608484,17.79007567520247,1
1379,needle_5link,2.25,1,0.34275995039223867,0.05237132574475113,0.06171065392115519,0.4564377805079771,2.208195889490799,1
1380,asym_3link,0.35,0,0.005328142191597634,8.995263168886175e-05,0.026856047770396997,0.20007033579426406,2.533663421472852,0
1381,large_6link,0.7,0,0.004825890707133966,0.0002360815823819526,0.06274243593087817,0.2287497759471306,5.089758547002235,0
1382,redundant_4link,1.0,0,0.015881733536719383,0.0004975376355640474,0.022580930563264864,0.4854949705225227,7.153961779374945,0
1383,short_2link,1.35,1,0.24954467769189637,0.03462358168091917,0.09445548879188179,0.8104388911045081,11.542659296981892,1
1384,soft_5link,1.75,1,0.3592811513838462,0.08041024911259717,0.14591762672092665,0.5530924314853825,4.544721894324534,1
1385,wide_2link,2.25,1,0.5393779675282749,0.07606740902047428,0.06478948394763162,0.5084090696833059,2.797249341008409,1
1386,snake_6link,0.35,1,0.17582602200200784,0.0010101287581448324,0.0012008443631878153,0.061224528085829476,117.9890636164869,0
1387,heavy_3link,0.7,0,0.0007641428748427994,6.373282946816476e-05,0.03503063212328358,0.31340045711200337,8.246153584695797,0
1388,teacher_2link,1.0,0,0.010970020849871509,0.00035574188522188486,0.03559576699114959,0.6763293460716152,4.874043015235898,0
1389,long_4link,1.35,0,0.0175622391172528,0.0006337859295429813,0.028376701707648944,0.6169453558739577,5.996921714832593,0
1390,long_2link,1.75,1,0.3370298695435019,0.02422281043265477,0.0732358721100482,0.8049208794590127,3.198258185433562,1
1391,needle_5link,2.25,1,0.3508577898444415,0.0651331904373728,0.08095132800340071,0.4544061412820307,4.212753135319384,1
1392,asym_3link,0.35,0,0.02994684788029837,0.00019971111283539179,0.00612520283270668,0.20316260989855595,6.76459011988198,0
1393,large_6link,0.7,0,0.0647803722746975,0.0006159096450357555,0.010868220215658714,0.343351141415699,13.186602411413999,0
1394,redundant_4link,1.0,0,0.003130040380725801,0.00018392032131478073,0.0659360892695416,0.4810350392417648,1.5812651617179514,0
1395,short_2link,1.35,0,0.03760583905693579,0.0032446873248789306,0.0036431406331412773,0.6316365067414085,97.6254010824556,0
1396,soft_5link,1.75,1,0.31384941532679983,0.026655719270989045,0.05699293676138078,0.5725909759039279,3.5841292700846066,1
1397,wide_2link,2.25,1,0.5507947907292337,0.09758642232446385,0.19172938171265874,0.46620729164821995,3.9050714838456573,1
1398,snake_6link,0.35,0,0.0027578405196647077,7.200652426354682e-05,0.04115277121589546,0.15906441893465934,2.710245538780973,0
1399,heavy_3link,0.7,0,0.0038250217338070486,0.00018248940373170194,0.0786130347194311,0.36196485851998905,3.3478995437699743,0
1400,teacher_2link,1.0,0,0.0009459950878187373,0.00012019136748127236,0.027925923032217973,0.7198186340653073,4.464256280021175,0
1401,long_4link,1.35,1,0.1157025035245583,0.018562161964741256,0.020220101952707313,0.4761026766448583,6.0770979538307355,1
1402,long_2link,1.75,1,0.4135431411196549,0.10054336288780706,0.13735180586236256,0.7534724739595043,7.814421287559893,1
1403,needle_5link,2.25,1,0.446672704305756,0.011508275388525956,0.03328044920445025,0.3829294067915381,10.206896766258101,1
1404,asym_3link,0.35,0,0.027213733829178872,0.0007369811265688243,0.0009898948647660076,0.12349391246361777,65.58096876893264,0
1405,large_6link,0.7,0,0.004431473112773219,0.0001555112525940414,0.035551590988187325,0.26252990567482565,2.2124728587246487,0
1406,redundant_4link,1.0,0,0.006401210557593117,0.0002565247453261747,0.045537442124609445,0.46665114247986883,2.9644370599780085,0
1407,short_2link,1.35,1,0.24122866909981314,0.03077218541110369,0.06907583502154782,0.8159599557467471,5.672295664697114,1
1408,soft_5link,1.75,1,0.3433685090263087,0.02829007904129786,0.06386094808402974,0.5516644437018299,3.52091239317989,1
1409,wide_2link,2.25,1,0.47343577736741255,0.051434322981047984,0.030062685625319063,0.6966369712107958,6.831433142187934,1
1410,snake_6link,0.35,0,0.010469802111092873,0.00014780815002552022,0.008433546819267,0.1383863590759685,5.217356699827071,0
1411,heavy_3link,0.7,0,0.006249278247240293,0.00023098821761414662,0.02057386896377784,0.34772237653255456,3.8229666335842913,0
1412,teacher_2link,1.0,0,0.007722812981064024,0.0010770961793723063,0.016520523221264818,0.6786478270737979,67.1331737997561,0
1413,long_4link,1.35,0,0.014199259438621964,0.002131824027642196,0.003230161415196073,0.5699139951071451,62.3293007807756,0
1414,long_2link,1.75,1,0.20993668381851413,0.04389273255266741,0.07236648579021002,0.9791143956148043,4.695112935676358,1
1415,needle_5link,2.25,1,0.4543887579233189,0.07481919941198252,0.09660842832320744,0.3391871317450438,3.221335619536367,1
1416,asym_3link,0.35,0,0.011150990135704116,0.00016457581980805708,0.01658545075066097,0.205138561514817,5.3907670248699855,0
1417,large_6link,0.7,0,0.004920728539255127,0.00016481053127421656,0.02988099348749877,0.2865864472854922,2.8392391079683406,0
1418,redundant_4link,1.0,0,0.014379772635130966,0.0006023513834103591,0.027986421598953547,0.5068899196473046,8.773705902016161,0
1419,short_2link,1.35,1,0.21100408778527402,0.026338034114229383,0.014758223130707387,0.8077510168989184,29.461406521369753,1
1420,soft_5link,1.75,1,0.33162735902676693,0.07587955243238784,0.04993637386764803,0.5729921844817051,5.97289292017582,1
1421,wide_2link,2.25,1,0.55126905174097,0.006636017021039257,0.0076323968791323004,0.698579315573975,72.99816049597419,0
1422,snake_6link,0.35,0,0.0886257669463629,0.0009808260458286848,0.0012031549456871956,0.07505686184765234,107.95458560581936,0
1423,heavy_3link,0.7,0,0.004590620260079265,0.00018410314874869394,0.021392896286958566,0.3464140336035365,3.0749852194967495,0
1424,teacher_2link,1.0,0,0.008846572977164582,0.0009753465276882082,0.07602032845907025,0.7032413360951936,23.967114255671753,0
1425,long_4link,1.35,1,0.009819431382454101,0.0011414104628219427,0.09249885671480543,0.644607919980634,7.759746875908251,1
1426,long_2link,1.75,1,0.3379557141326549,0.04991174867979508,0.23117077115535098,0.8015385147300208,2.57174629779644,1
1427,needle_5link,2.25,1,0.4520957549147674,0.05832129740327534,0.10825835550194625,0.349292051340317,2.53453888640682,1
1428,asym_3link,0.35,0,0.008451762094702255,0.00019842384921389949,0.004266802010229881,0.2279008935137401,8.134806105204568,0
1429,large_6link,0.7,0,0.007321728841044562,0.00023050442535755742,0.053366234911666234,0.25959447622229026,4.260188427857464,0
1430,redundant_4link,1.0,0,0.014298924305003693,0.0006506246462205929,0.014667745685745168,0.5269920590771923,9.713243505759817,0
1431,short_2link,1.35,1,0.16231489592984302,0.021472310295782296,0.01965677924461743,0.8193846453487516,292.1528482269223,1
1432,soft_5link,1.75,1,0.2036208755014307,0.004908483845776851,0.032262240916363365,0.6351999153204814,11.826767100745089,1
1433,wide_2link,2.25,1,0.5511428336611787,0.09655799841284383,0.2089971300407371,0.46505634291708126,3.629575325854971,1
1434,snake_6link,0.35,0,0.0017478846058245157,5.009237263502314e-05,0.027237301675111233,0.15851893415622711,2.2633697992012514,0
1435,heavy_3link,0.7,0,0.005968271202921403,0.00027550747279695374,0.051312197849605876,0.49571500900108373,5.4282306925047425,0
